score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
11,9
11,10
11,11
16,12
16,13
20,14
32,15
32,16
47,17
47,18
58,19
58,20
60,21
60,22
60,23
64,24
64,25
65,26
70,27
70,28
70,29
70,30
72,31
72,32
72,33
73,34
80,35
82,36
82,37
85,38
85,39
85,40
94,41
94,42
94,43
94,44
94,45
104,46
122,47
123,48
130,49
130,50
130,51
131,52
136,53
140,54
140,55
140,56
140,57
141,58
141,59
176,60
176,61
176,62
176,63
179,64
179,65
182,66
191,67
191,68
191,69
195,70
195,71
195,72
198,73
198,74
198,75
198,76
198,77
201,78
201,79
202,80
202,81
204,82
208,83
208,84
213,85
213,86
214,87
226,88
226,89
231,90
231,91
231,92
234,93
234,94
249,95
249,96
249,97
254,98
254,99
254,100
254,101
255,102
255,103
260,104
260,105
264,106
268,107
273,108
273,109
273,110
273,111
305,112
305,113
308,114
313,115
316,116
316,117
316,118
370,119
374,120
374,121
374,122
374,123
383,124
383,125
383,126
383,127
384,128
384,129
384,130
384,131
385,132
385,133
391,134
391,135
391,136
394,137
401,138
406,139
406,140
406,141
406,142
415,143
415,144
415,145
419,146
422,147
422,148
