score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
10,10
10,11
10,12
10,13
15,14
18,15
23,16
23,17
23,18
34,19
41,20
46,21
46,22
57,23
57,24
57,25
57,26
57,27
57,28
59,29
59,30
64,31
73,32
73,33
73,34
73,35
73,36
73,37
75,38
78,39
78,40
78,41
104,42
104,43
104,44
104,45
118,46
118,47
121,48
124,49
128,50
166,51
166,52
175,53
175,54
175,55
175,56
175,57
175,58
180,59
180,60
180,61
180,62
180,63
183,64
183,65
186,66
197,67
197,68
202,69
202,70
217,71
217,72
217,73
221,74
221,75
222,76
227,77
227,78
227,79
227,80
230,81
245,82
245,83
245,84
245,85
250,86
250,87
250,88
250,89
250,90
250,91
256,92
256,93
256,94
288,95
288,96
288,97
288,98
289,99
298,100
298,101
300,102
300,103
300,104
300,105
300,106
300,107
343,108
343,109
348,110
348,111
348,112
348,113
348,114
370,115
370,116
370,117
370,118
376,119
391,120
391,121
391,122
403,123
407,124
449,125
452,126
452,127
452,128
452,129
452,130
457,131
457,132
460,133
465,134
465,135
467,136
469,137
469,138
469,139
