score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
13,9
13,10
13,11
13,12
13,13
13,14
13,15
18,16
18,17
27,18
30,19
30,20
30,21
40,22
40,23
42,24
42,25
47,26
47,27
50,28
50,29
50,30
50,31
50,32
72,33
75,34
76,35
78,36
78,37
78,38
85,39
99,40
100,41
100,42
104,43
104,44
104,45
104,46
104,47
124,48
124,49
129,50
129,51
129,52
129,53
130,54
130,55
130,56
130,57
142,58
148,59
148,60
181,61
181,62
181,63
181,64
181,65
182,66
193,67
193,68
198,69
198,70
199,71
199,72
199,73
201,74
204,75
204,76
205,77
225,78
225,79
225,80
225,81
225,82
230,83
230,84
234,85
249,86
249,87
251,88
251,89
251,90
251,91
253,92
258,93
258,94
259,95
262,96
266,97
266,98
275,99
275,100
278,101
278,102
295,103
295,104
295,105
304,106
304,107
304,108
308,109
308,110
330,111
330,112
330,113
330,114
